"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Wind Speed (m/s)","Temperature (C)"
"Row8193",,0.0,1015.9,7.2,14.4
"Row10884",0.6989,0.0,1025.7,9.3,16.1
"Row15142",0.7276,0.0,1012.9,5.7,18.9
"Row9229",0.862,,1021.7,2.1,10.0
"Row3972",0.6287,,1016.3,8.8,18.3
"Row8694",0.966,0.0,1027.1,1.5,6.1
"Row12794",0.8923,0.0,1016.3,6.7,10.6
"Row10731",,0.0,1005.1,8.8,10.6
"Row4985",0.5125,0.0,1012.9,5.7,22.8
"Row13493",0.9611,0.0,,,11.7
"Row12825",0.6659,,1014.6,3.6,15.6
"Row13477",,0.0,1014.6,,18.9
"Row4716",0.4781,0.0,1015.9,,22.2
"Row7434",,0.0,1014.6,8.2,17.2
"Row10802",0.8923,0.0,1020.7,3.6,10.6
"Row13889",0.7245,0.0,1015.2,13.4,17.2
"Row5029",0.6301,0.0,1018.6,8.2,18.9
"Row9223",1.0,0.0,1020.7,1.5,8.3
"Row11289",0.805,0.0,1018.6,5.7,13.9
"Row4037",0.8384,0.0,1010.5,3.6,14.4
"Row11628",0.7725,0.0,1022.0,7.7,13.3
"Row3078",0.7681,0.0,1015.2,2.1,10.6
"Row4208",0.4655,0.0,1011.2,,24.4
"Row7255",0.7725,,,2.6,13.3
"Row15025",0.9303,0.0,1014.6,4.6,12.8
"Row15395",0.7517,0.5,1003.4,5.2,16.1
"Row12151",0.8927,0.0,,5.2,11.1
"Row3335",0.8362,0.0,,4.1,17.2
"Row11733",0.9679,0.0,1012.9,5.7,13.3
"Row13701",,0.0,1015.9,5.7,17.8
"Row5139",0.867,0.0,1010.8,4.1,15.0
"Row1493",0.9287,0.0,1027.1,2.1,10.0
"Row1636",0.9297,0.0,1020.3,2.6,11.7
"Row3487",0.7769,0.0,1012.2,5.7,16.1
"Row12359",0.7752,0.0,1011.5,7.7,15.0
"Row11044",0.8923,0.0,1020.3,5.7,10.6
"Row15677",0.4055,0.0,1012.9,9.3,15.0
"Row16303",1.0,0.0,1013.5,2.1,5.6
"Row13991",,0.0,1012.2,7.2,15.0
"Row16154",0.9297,0.5,1014.6,7.7,11.7
"Row200",0.9591,0.0,1010.5,,5.6
"Row13133",0.8932,0.0,1014.2,5.7,11.7
"Row12745",0.8631,0.0,1016.9,10.3,11.1
"Row8459",0.5011,0.0,1022.7,3.1,11.1
"Row11466",0.6852,0.0,1010.2,7.7,11.7
"Row11140",0.9666,0.0,1019.6,3.1,8.3
"Row8393",0.6322,0.0,1019.6,1.5,10.6
"Row6781",0.7296,0.0,1014.2,,20.0
"Row2518",0.7965,0.0,1018.0,8.2,11.7
"Row2751",0.5612,0.0,1021.7,,18.3
"Row5055",0.3848,0.0,1017.6,7.2,28.3
"Row2837",0.7965,,1020.0,7.7,11.7
"Row6354",0.6714,0.0,1013.9,8.2,16.1
"Row8031",,0.0,1028.8,6.2,15.0
"Row1339",0.8608,0.5,1015.6,5.2,8.9
"Row10336",0.7011,0.0,1014.9,7.7,17.2
"Row14437",0.6299,0.0,1017.6,4.1,20.6
"Row1280",0.862,0.8,1010.2,5.7,10.0
"Row16321",0.8909,0.0,1010.8,2.6,8.9
"Row1981",0.4927,0.0,1017.6,2.1,15.6
"Row17322",0.8974,0.0,1010.8,2.1,9.4
"Row2168",0.8301,0.0,1018.6,4.1,12.2
"Row16192",0.9004,0.0,1014.9,0.0,13.3
"Row7116",0.7054,0.0,1018.3,2.6,19.4
"Row3350",0.5684,0.0,1014.6,5.7,21.1
"Row1273",0.8295,0.0,1010.2,5.7,11.7
"Row17365",0.5687,0.0,1019.0,6.7,12.2
"Row13086",0.9293,0.0,1015.2,4.6,11.1
"Row11053",0.7245,0.0,1020.3,6.2,17.2
"Row613",0.4418,0.0,1017.3,2.1,16.1
"Row10305",0.8642,0.0,,2.6,12.2
"Row2142",0.8923,0.0,1017.3,2.1,10.6
"Row15197",0.9679,0.0,1014.9,0.0,13.3
"Row8405",0.8885,0.0,,6.2,6.1
"Row16846",,0.5,1012.9,5.2,11.1
"Row7943",0.743,0.0,1015.2,4.1,11.1
"Row6492",0.656,,1016.3,3.1,21.1
"Row10054",0.8918,0.0,,,10.0
"Row9470",0.4928,0.0,1024.7,4.1,14.4
"Row14397",0.8036,0.0,1016.3,4.6,16.7
"Row12915",0.8579,0.0,1018.3,5.7,11.7
"Row9108",,0.0,1021.3,3.6,11.7
"Row8088",0.9299,0.0,,,12.2
"Row7473",0.8057,0.0,1018.6,1.5,14.4
"Row691",0.5104,0.0,1019.6,7.2,14.4
"Row14748",0.6761,0.0,1017.6,6.7,18.3
"Row7381",0.4429,0.0,1017.3,4.6,22.8
"Row12232",0.6714,0.0,1012.2,10.8,16.1
"Row13890",0.7778,0.0,1014.9,10.8,16.7
"Row7086",0.8941,0.0,,1.5,12.8
"Row2868",0.3818,0.0,1017.6,,22.8
"Row1139",0.8631,1.5,1013.5,6.2,11.1
"Row1979",0.5526,0.0,1018.3,3.6,15.0
"Row8877",0.7399,0.0,1025.1,3.1,9.4
"Row15215",0.9617,0.0,1015.2,4.1,13.9
"Row8574",0.8259,0.0,1031.8,2.6,4.4
"Row3268",0.8579,0.0,1015.6,0.0,11.7
"Row6459",0.8579,0.0,1018.3,2.6,11.7
"Row11054",0.7517,0.0,1019.6,7.2,16.1
"Row15201",0.9679,0.0,1015.2,,13.3
"Row15086",0.6765,0.0,1013.5,3.6,20.6
"Row5364",0.6796,0.0,1015.6,4.1,20.0
"Row5016",0.7769,0.0,1014.9,4.1,16.1
"Row14303",0.8336,0.0,1014.9,,15.0
"Row15854",0.6108,0.0,1015.2,3.1,19.4
"Row7070",0.5331,,1017.6,3.1,22.8
"Row15193",0.9679,0.0,1015.2,3.1,13.3
"Row9685",,0.0,1013.5,3.6,13.3
"Row11878",0.6169,0.0,1018.0,9.3,13.3
"Row1763",0.7011,,1023.4,3.1,17.2
"Row7656",,0.0,,2.1,8.3
"Row15831",0.4234,0.0,,3.1,21.1
"Row2769",0.5933,0.0,1023.0,5.7,13.9
"Row2124",,0.0,1022.0,6.2,16.7
"Row10097",0.7699,0.0,1014.2,3.6,11.7
"Row5909",0.9012,0.0,1018.6,,14.4
"Row1439",0.7986,0.0,1026.4,1.5,9.4
"Row2506",0.7498,0.0,1018.3,4.1,15.0
"Row2561",0.7245,0.0,1017.3,7.7,17.2
"Row8334",0.9228,0.3,1011.5,,10.6
"Row2581",0.5368,0.0,1023.7,4.6,16.1
"Row11739",0.8932,0.0,1012.9,4.6,11.7
"Row2819",0.6488,0.0,1020.3,3.1,17.8
"Row13827",0.8659,0.0,,2.6,13.9
"Row13236",0.6566,0.0,1016.6,5.2,19.4
"Row12358",0.6015,0.0,1010.8,4.1,17.2
"Row6963",0.8288,0.0,1016.3,1.5,11.1
"Row14876",0.7459,,1013.9,5.2,15.6
"Row2565",0.805,0.0,1019.6,4.1,13.9
"Row10281",0.9299,0.0,1018.0,5.2,12.2
"Row13699",0.3746,0.0,1015.6,7.7,25.6
"Row6073",0.8664,0.0,1014.6,4.6,14.4
"Row5443",0.8111,0.0,1014.2,6.7,18.3
"Row10781",0.8923,0.0,1016.6,3.1,10.6
"Row14193",0.6976,0.0,1015.2,2.1,17.8
"Row11359",0.8927,,,,11.1
"Row1732",0.9004,0.0,1014.9,2.1,13.3
"Row8824",0.8011,0.0,1021.3,3.6,11.1
"Row16455",0.7949,0.3,1016.9,9.8,10.6
"Row522",0.739,0.0,1025.7,2.6,11.7
"Row8489",0.7318,0.0,1021.7,1.5,7.8
"Row9302",0.7193,0.0,1014.2,4.6,14.4
"Row3775",0.7794,0.0,1020.0,5.7,14.4
"Row9643",0.9673,0.5,1006.1,4.1,11.1
"Row6335",0.8579,0.0,1013.5,4.6,11.7
"Row14346",0.6301,0.0,1012.2,8.8,18.9
"Row2344",0.7236,,1018.6,8.2,16.7
"Row11601",0.8011,0.0,1022.4,4.6,11.1
"Row14901",0.8653,0.0,1017.6,,13.3
"Row292",,6.1,1000.0,11.3,13.3
"Row11678",0.6208,,1019.0,10.8,16.7
"Row17512",0.9275,1.3,1018.3,2.6,7.8
"Row11911",0.8932,0.0,1016.3,5.7,11.7
"Row5302",0.8081,0.0,1018.3,5.2,16.1
"Row4357",0.4031,0.0,1009.8,9.3,25.6
"Row1547",0.6262,0.0,1023.7,,17.2
"Row8838",0.8909,0.0,1021.7,2.6,8.9
"Row9617",0.7965,0.0,1018.0,4.1,11.7
"Row3874",,0.0,,5.7,17.2
"Row16769",0.5933,0.0,1020.0,0.0,13.9
"Row9613",0.743,0.0,1019.0,2.6,11.1
"Row8094",0.8923,0.0,1025.4,2.6,10.6
"Row17432",0.8597,0.0,,5.2,7.8
"Row15527",0.8021,0.0,1012.9,4.1,15.6
"Row16690",0.6851,0.0,1027.1,5.2,9.4
"Row6740",,0.0,1016.7917365478716,6.2,16.1
"Row16849",0.9287,0.0,1013.2,,10.0
"Row13112",0.7794,0.0,1015.2,3.1,14.4
"Row15135",0.7327,0.0,1013.2,3.1,21.7
"Row13534",0.8057,0.0,1015.9,4.6,14.4
"Row13306",0.7752,0.0,1014.2,5.7,15.0
"Row16558",0.889,0.0,1025.7,,6.7
"Row5073",,0.0,1018.6,3.1,22.2
"Row9325",0.743,0.0,1012.2,7.2,11.1
"Row7418",0.5878,0.0,1017.6,,11.7
"Row2084",0.7699,0.0,1017.3,9.3,11.7
"Row3179",0.4834,0.0,1016.3,4.1,18.3
"Row9415",0.6804,0.0,1018.6,5.7,7.2
"Row9468",0.7141,0.0,1026.4,3.1,11.7
"Row2539",0.6182,0.0,1016.9,3.6,15.6
"Row10889",0.6897,0.0,1024.7,10.8,13.9
"Row1606",0.8301,0.0,1020.0,4.1,12.2
"Row12907",0.6236,0.0,1017.3,9.8,16.1
"Row5579",,0.0,,3.1,20.6
"Row4299",0.7981,0.0,1010.2,,12.8
"Row6048",,0.0,1013.9,,13.9
"Row2317",0.5455,0.0,1019.3,3.1,19.4
"Row17060",0.8965,0.0,1017.3,3.6,8.3
"Row15517",0.4187,0.0,1014.6,2.6,24.4
"Row11233",0.8568,0.0,1014.9,,10.6
"Row7017",0.7459,0.0,1021.7,2.1,15.6
"Row11794",0.9004,0.3,1017.3,6.7,13.3
"Row5037",0.7215,0.0,1017.6,7.2,15.6
"Row3071",0.7699,0.0,1015.6,4.6,11.7
"Row8462",0.466,0.0,1021.0,3.6,12.2
"Row5896",0.6566,0.0,,9.8,19.4
"Row10566",0.9269,0.0,1018.3,2.6,6.7
"Row17047",,0.0,,3.1,9.4
"Row12270",0.8288,0.0,1013.9,2.6,11.1
"Row4028",0.3605,0.0,1009.5,7.7,25.0
"Row1683",0.9611,0.0,1020.3,6.7,11.7
"Row15309",0.9309,0.0,1010.8,7.2,13.9
"Row1176",0.7794,0.0,998.0,7.2,14.4
"Row3665",0.6276,0.0,1017.6,9.8,17.8
"Row6878",0.6549,0.0,,5.2,20.6
"Row2203",,0.0,1019.6,8.2,13.3
"Row113",0.8513,0.5,1013.2,4.6,5.6
"Row10516",0.8274,0.0,1016.9,2.1,10.0
"Row10617",0.5605,0.0,,10.8,10.6
"Row17342",0.7141,0.0,1013.5,12.4,11.7
"Row11741",0.9673,0.0,1012.9,2.6,11.1
"Row10301",0.9606,0.0,1013.9,2.6,10.0
"Row9292",0.9303,0.8,1010.5,4.6,12.8
"Row12228",,0.0,1012.9,4.1,18.3
"Row1974",0.8614,0.0,1015.9,2.1,9.4
"Row5683",0.3832,0.0,1009.8,8.2,23.3
"Row6924",0.7497,0.0,1014.9,2.6,17.8
"Row12369",0.7215,0.0,1016.3,4.1,15.6
"Row3039",0.5347,0.0,1020.0,13.9,16.7
"Row9161",0.4468,0.0,1021.0,0.0,17.8
"Row10984",0.6989,,1019.3,7.2,16.1
"Row15046",0.8949,0.0,1014.2,5.2,13.9
"Row4460",0.7478,0.0,1009.5,,16.7
"Row8558",0.4354,0.0,1024.7,5.7,13.9
"Row2410",0.5073,0.0,1022.0,4.1,13.3
"Row7895",0.7359,0.0,1022.4,0.0,7.2
"Row7769",0.3492,0.0,1019.0,0.0,16.1
"Row294",,3.0,1001.4,,13.3
"Row14510",0.5727,0.0,1019.6,8.2,22.8
"Row17428",0.9595,0.0,1020.0,3.1,6.7
"Row8256",,0.0,1010.8,8.2,14.4
"Row1363",0.6567,0.0,1016.3,3.6,9.4
"Row13907",,0.0,1015.9,7.7,17.2
"Row4276",,0.0,1010.2,8.8,12.2
"Row11773",0.8941,3.0,1015.9,0.0,12.8
"Row7875",0.4364,0.0,1020.7,3.6,8.9
"Row17299",0.8965,0.0,1016.3,2.6,8.3
"Row8837",0.8909,0.0,1021.7,3.1,8.9
"Row5449",0.8384,0.0,1014.6,2.6,14.4
"Row14192",0.7761,0.0,1015.2,3.1,15.6
"Row11971",0.6678,0.0,1013.2,7.2,14.4
"Row9349",,0.3,1014.2,4.1,12.2
"Row6883",0.7554,0.0,1015.2,5.2,18.3
"Row4064",0.6566,0.0,1012.5,3.1,19.4
"Row13371",0.9228,0.0,1014.6,3.1,10.6
"Row3634",0.6287,0.0,1017.3,4.1,18.3
"Row4740",0.5479,0.0,1016.9,2.6,21.7
"Row4997",0.867,0.0,1013.2,3.1,15.0
"Row9987",,0.3,1020.0,3.6,6.7
"Row8704",0.6184,0.0,1024.4,0.0,13.9
"Row1875",0.8579,,1022.0,5.2,11.7
"Row17282",0.966,0.0,1019.6,2.1,6.1
"Row1538",,0.0,1024.0,2.1,11.1
"Row14873",0.5286,0.0,1013.5,6.2,21.1
"Row12615",0.3472,0.0,1011.2,8.8,29.4
"Row11157",0.6169,0.0,1019.3,,13.3
"Row7220",0.4109,0.0,1010.8,5.7,17.8
"Row4855",0.8336,0.0,1015.9,0.0,15.0
"Row3591",0.8125,0.0,1015.2,4.1,19.4
"Row10098",0.7949,0.0,1014.6,3.6,10.6
"Row10376",0.8631,0.0,1020.7,2.6,11.1
"Row119",0.8513,0.0,,4.1,5.6
"Row9091",0.8281,,1019.3,1.5,10.6
"Row685",0.5975,0.0,1021.3,2.1,15.6
"Row3098",0.8036,0.0,,1.5,16.7
"Row9132",0.5549,0.0,1021.7,3.6,14.4
"Row1582",0.9297,0.0,1018.6,4.6,11.7
"Row16003",0.8026,0.0,1017.6,7.7,12.2
"Row13597",0.6536,0.0,1016.3,7.2,20.0
"Row14215",0.8648,0.0,1012.2,,12.8
"Row11369",0.6449,0.0,1018.6,9.8,16.1
"Row13899",0.9004,0.0,1014.9,,13.3
"Row5070",0.7011,0.0,1017.6,1.5,17.2
"Row10481",0.2304,0.0,1022.7,6.7,22.8
"Row14110",0.7459,0.0,1013.2,5.7,15.6
"Row3692",0.8384,0.3,1016.3,6.2,14.4
"Row7611",0.3408,0.0,1018.6,12.4,13.3
"Row9764",0.4997,0.0,1027.4,3.1,10.6
"Row8067",0.8909,0.0,,2.6,8.9
"Row6477",0.7761,0.0,1016.3,6.2,15.6
"Row66",0.4331,0.0,1022.7,0.0,7.8
"Row17231",0.8597,0.0,1022.4,6.2,7.8
"Row15503",0.6976,0.0,1015.2,2.1,17.8
"Row16994",0.7297,0.0,1024.4,3.1,6.7
"Row3833",0.5699,0.0,1015.9,10.3,21.7
"Row4304",0.6517,0.0,1011.5,1.5,17.2
"Row15618",0.6691,0.0,1007.8,10.8,15.0
"Row12723",0.7689,0.0,1011.9,11.8,11.1
"Row2680",0.5788,0.0,1021.0,10.8,16.1
"Row5635",0.6512,0.0,1011.2,9.3,18.9
"Row10725",0.6887,0.0,,8.2,11.1
"Row8660",0.743,0.0,1023.4,2.1,11.1
"Row17378",0.889,0.0,1023.0,2.1,6.7
"Row9295",0.7981,0.3,1012.9,3.6,12.8
"Row2683",0.6897,,1019.6,11.8,13.9
"Row11501",0.8011,0.0,1009.1,7.7,11.1
"Row11408",0.8309,0.0,1018.6,1.5,12.8
"Row11473",0.7671,0.0,1010.8,10.8,10.0
"Row8096",0.9287,0.0,1016.7917365478716,2.6,10.0
"Row16956",0.3629,0.0,1030.5,1.5,11.1
"Row9892",0.8631,3.8,999.0,10.3,11.1
"Row7337",,0.0,,7.7,20.6
"Row16512",0.8513,0.0,1026.8,1.5,5.6
"Row14696",0.8322,0.0,1018.0,3.1,13.9
"Row16402",0.9606,,1015.6,6.7,10.0
"Row5950",0.8343,0.0,1012.9,6.2,15.6
"Row14306",0.8659,0.0,1014.9,4.1,13.9
"Row11551",0.8918,0.0,1012.2,8.2,10.0
"Row8695",1.0,0.0,1027.1,2.1,5.0
"Row5103",0.1802,0.0,1012.9,6.7,37.2
"Row6253",0.6512,0.0,1016.3,6.7,18.9
"Row5379",0.8343,0.0,1014.2,3.6,15.6
"Row8879",0.7714,0.0,1026.1,3.6,9.4
"Row9263",0.8371,0.0,1023.0,2.1,13.3
"Row163",0.9284,0.0,1002.4,4.1,9.4
"Row17409",1.0,0.0,1021.7,2.1,7.8
"Row592",0.4772,0.0,1020.7,2.1,16.1
"Row957",0.862,0.0,1019.0,2.6,10.0
"Row10600",0.6691,0.0,1011.9,6.2,15.0
"Row2935",0.9004,0.0,1013.9,5.7,13.3
"Row16102",0.6816,0.0,1015.6,5.2,10.0
"Row7527",0.6954,0.0,1012.9,8.2,16.7
"Row3974",0.5471,,1015.6,10.3,20.0
"Row14659",0.7032,0.0,1014.6,9.3,18.3
"Row5620",0.9679,0.0,1012.5,7.2,13.3
"Row1849",0.8648,0.0,1022.7,5.7,12.8
"Row17024",0.8899,0.0,1020.3,0.0,7.8
"Row11085",0.8011,0.0,1019.0,10.8,11.1
"Row3935",0.6954,0.0,1014.2,7.7,14.4
"Row13075",0.7204,0.0,1014.6,11.3,15.0
"Row17256",0.9265,0.0,1020.0,3.1,6.1
"Row15827",0.675,0.0,1016.3,2.6,17.8
"Row9717",0.8288,0.0,1024.4,3.6,11.1
"Row6867",0.9621,0.3,1016.9,2.1,15.0
"Row2408",,0.0,1021.7,2.1,9.4
"Row13590",0.8664,0.0,1015.9,3.6,14.4
"Row8863",0.9666,0.0,1023.0,0.0,8.3
"Row13228",0.8309,0.0,1015.6,2.1,12.8
"Row7023",0.4254,0.0,1019.6,3.1,22.8
"Row16316",0.8281,0.0,1011.2,4.1,10.6
"Row1191",0.6667,2.8,998.3,14.4,13.9
"Row12101",0.8579,0.0,1019.0,7.7,11.7
"Row13315",0.7498,0.0,1013.2,10.3,15.0
"Row15432",,0.0,1014.9,4.1,13.9
"Row16048",0.36,0.0,1018.0,7.2,20.6
"Row8726",0.6455,,1021.0,3.1,14.4
"Row6626",0.9004,0.0,1015.6,4.6,13.3
"Row2991",,0.0,1015.9,7.2,20.6
"Row1804",0.8949,2.0,1015.6,7.2,13.9
"Row10899",,,1023.7,3.6,8.9
"Row15417",0.7215,0.0,1011.9,5.7,15.6
"Row9114",0.8579,0.0,1019.3,,11.7
"Row1590",,0.0,1019.0,0.0,10.6
"Row5074",0.64,0.0,1018.6,2.1,23.3
"Row10867",0.9614,0.0,1022.0,2.6,12.8
"Row9664",0.9228,3.8,999.7,3.1,10.6
"Row7080",0.7204,0.0,1018.0,1.5,15.0
"Row12361",0.7752,0.0,,,15.0
"Row7441",0.5262,0.0,1014.6,2.1,12.2
"Row8442",0.5392,0.0,1018.6,5.2,10.0
"Row16248",0.6605,0.0,1015.9,5.2,11.1
"Row405",0.9284,0.0,1003.1,5.2,9.4
"Row3049",0.8295,0.0,1019.0,12.4,11.7
"Row16621",0.7141,0.0,1020.3,2.1,11.7
"Row1949",0.9004,0.0,1014.9,2.1,13.3
"Row9473",,,1023.4,4.1,13.3
"Row7403",0.5049,0.0,1018.6,,20.0
"Row11785",0.9611,2.5,1016.6,4.1,11.7
"Row3153",0.6399,0.0,1013.5,5.2,13.9
"Row13621",0.5912,0.0,1016.3,,21.1
"Row6059",0.8081,,1015.9,8.2,16.1
"Row14651",,0.0,1016.9,5.2,19.4
"Row5803",0.6512,0.0,,,18.9
"Row732",0.6348,0.0,1022.7,4.1,11.7
"Row11559",0.5815,,1013.2,3.6,17.2
"Row10120",1.0,0.5,1017.3,1.5,12.2
"Row7761",,0.0,1023.4,2.1,10.6
"Row7992",0.8301,0.0,1016.9,,12.2
"Row6322",0.7225,0.0,1014.6,2.6,16.1
"Row12120",0.8295,0.0,1016.6,5.7,11.7
"Row8654",0.5731,0.0,1021.0,3.1,13.9
"Row11646",0.8918,0.0,1018.6,4.6,10.0
"Row2441",0.3525,0.0,1017.6,11.3,17.2
"Row17507",,0.0,,2.6,8.3
"Row11221",0.6449,0.0,1017.3,6.2,16.1
"Row5168",0.7786,0.0,1015.2,,17.2
"Row13219",0.587,0.0,1013.9,7.2,19.4
"Row8651",0.6887,0.0,1022.0,3.1,11.1
"Row5813",0.6954,0.0,,2.1,16.7
"Row11188",1.0,0.0,1020.3,3.1,8.3
"Row15069",0.9012,0.0,1012.5,6.7,14.4
"Row1403",0.6875,0.0,1021.3,3.6,12.8
"Row10115",0.9611,0.0,1018.0,3.6,11.7
"Row680",1.0,0.0,1022.7,,6.7
"Row11880",0.8309,0.0,1018.3,9.3,12.8
"Row4490",0.9305,0.0,1009.5,4.6,13.3
"Row7657",0.7379,0.0,1021.0,,8.3
"Row11382",0.8927,0.0,1016.9,6.7,11.1
"Row493",,,1021.7,7.2,15.6
"Row12786",0.6208,0.0,1017.3,11.3,16.7
"Row10611",0.8274,0.0,1012.2,5.2,10.0
"Row1123",,0.0,1014.9,2.1,9.4
"Row7155",0.692,0.0,1016.9,2.6,15.0
"Row8135",0.7107,0.0,1018.3,8.2,10.0
"Row10205",1.0,0.0,1021.3,0.0,9.4
"Row4295",0.7725,0.0,1010.8,5.2,13.3
"Row12654",0.8932,0.0,1012.5,4.6,11.7
"Row6643",0.8384,0.0,1014.2,4.6,14.4
"Row11598",,0.0,1020.7,3.6,10.6
"Row12485",0.8648,0.0,,7.7,12.8
"Row4699",0.6727,0.0,1015.6,,16.7
"Row10316",0.491,0.0,1015.9,6.7,15.0
"Row2021",0.8927,0.0,,4.1,11.1
"Row5490",0.5125,,1012.5,10.3,22.8
"Row6285",0.8042,0.0,1010.2,7.2,13.3
"Row9941",0.9591,0.3,1012.5,3.6,5.6
"Row5376",,0.0,1014.6,5.2,15.0
"Row4087",0.8941,0.0,1011.2,4.1,12.8
"Row11492",0.7141,0.0,1014.9,4.1,11.7
"Row3869",0.7151,0.0,1015.6,12.4,12.2
"Row6152",0.7761,0.0,,3.6,15.6
"Row8108",0.7707,0.0,1021.0,,12.2
"Row4221",0.5678,0.0,1009.1,8.2,19.4
"Row2026",0.7172,0.0,1016.7917365478716,7.7,13.3
"Row9202",0.8295,0.0,1017.6,2.6,11.7
"Row14826",,0.0,1016.3,9.3,18.3
"Row13780",0.8648,0.0,,2.6,12.8
"Row15640",0.6659,0.0,1004.7,14.9,15.6
"Row5209",0.8343,,,5.7,15.6
"Row543",,,1025.1,,12.2
"Row13570",0.7011,0.0,1018.0,3.6,17.2
"Row808",0.8026,,1016.7917365478716,3.1,12.2
"Row2514",0.6455,,1017.6,7.7,14.4
"Row7831",0.6542,,1024.4,4.1,8.3
"Row14136",0.8021,0.0,1014.9,6.2,15.6
"Row13304",,0.0,1013.5,3.6,12.8
"Row1815",0.7256,0.0,1018.0,8.2,17.8
"Row8538",0.7616,0.0,1025.4,5.7,6.7
"Row10202",0.9607,0.0,1022.4,0.0,10.6
"Row11467",0.743,0.0,1010.2,10.3,11.1
"Row8548",0.8245,,1025.7,2.1,3.3
"Row13412",0.7725,0.0,1012.9,,13.3
"Row1902",0.8932,0.0,1018.6,0.0,11.7
"Row1030",0.8323,0.0,1016.7917365478716,3.1,9.4
"Row3671",0.7752,0.0,1018.0,9.3,15.0
"Row7083",0.7981,0.0,1017.3,2.6,12.8
"Row1675",0.8941,0.0,1019.6,6.7,12.8
"Row8236",0.8949,0.0,,1.5,13.9
"Row9592",0.5526,0.0,1017.6,2.6,15.0
"Row681",0.9287,0.0,1023.0,2.1,10.0
"Row4822",0.8057,,1015.6,10.3,14.4
"Row9726",0.9606,0.0,1020.0,3.1,10.0
"Row7195",,,1016.3,2.1,25.0
"Row11527",0.8281,0.0,1013.2,6.7,10.6
"Row9062",,0.0,1023.4,2.6,16.7
"Row4886",0.6108,0.0,1013.2,8.2,21.1
"Row2460",0.5961,0.0,1017.3,9.3,15.0
"Row4683",0.8309,0.0,1015.2,7.7,12.8
"Row16330",0.7965,0.0,1013.5,5.2,11.7
"Row14817",0.8021,0.0,1017.3,7.2,15.6
"Row16772",0.5716,,1020.0,1.5,13.3
"Row14700",0.5861,0.0,1018.6,3.6,20.6
"Row10168",0.6976,,1020.7,6.7,17.8
"Row16620",0.7681,0.0,1021.0,2.1,10.6
"Row3536",0.7752,0.0,1016.7917365478716,3.6,15.0
"Row12192",0.8932,0.0,1016.3,8.8,11.7
"Row8682",0.6852,0.0,1027.1,2.1,11.7
"Row1829",0.9614,1.3,1020.3,3.6,12.8
"Row13430",0.55,0.0,1011.5,,21.1
"Row2794",0.6236,0.0,1018.3,3.1,16.1
"Row4689",,0.0,1016.9,2.6,16.7
"Row10178",1.0,,1022.0,2.1,10.0
"Row14425",0.9303,0.0,1016.6,3.6,12.8
"Row16735",0.9591,0.0,1027.1,1.5,5.6
"Row8686",0.8323,0.0,1027.4,3.1,9.4
"Row1586",0.8932,0.0,1019.0,3.1,11.7
"Row9732",0.8996,1.3,1019.0,6.7,12.2
"Row2326",0.8648,,1018.3,6.2,12.8
"Row519",0.643,0.0,1026.4,4.1,13.3
"Row9163",0.4975,0.0,1021.3,0.0,16.1
"Row15952",0.7769,0.0,1021.0,9.8,16.1
"Row6823",0.9314,0.0,1020.3,1.5,15.0
"Row5797",0.5479,0.0,1012.2,9.3,21.7
"Row20",0.7634,0.0,1015.9,4.6,7.8
"Row4738",0.6976,0.0,1016.9,3.1,17.8
"Row14849",0.6976,0.0,1014.6,12.4,17.8
"Row11376",0.8932,0.0,1018.3,7.7,11.7
"Row6850",0.8349,0.0,1018.3,2.1,16.1
"Row11955",0.7949,0.0,1011.9,3.6,10.6
"Row4536",,0.0,1010.2,3.6,13.9
"Row7259",0.6549,0.0,1016.9,0.0,20.6
"Row3181",0.4499,0.0,,10.3,18.9
"Row13947",,0.0,,2.1,12.8
"Row2681",0.621,0.0,1020.3,,15.0
"Row11657",0.7172,,1019.3,9.8,13.3
"Row15666",0.6399,,1008.1,10.3,13.9
"Row2594",0.8923,0.0,1021.3,4.1,10.6
"Row7003",0.6517,,1018.6,6.2,17.2
"Row15815",0.6909,0.0,1016.9,3.1,12.2
"Row16873",0.7041,0.0,1015.6,2.1,6.7
"Row1549",0.5113,0.0,1022.7,,21.1
"Row4553",0.5479,,1011.5,5.2,21.7
"Row7132",,0.0,1016.6,2.1,12.8
"Row6083",0.7761,0.0,1016.3,8.8,15.6
"Row315",0.9228,0.3,1004.1,14.9,10.6
"Row17030",0.6643,0.0,1018.0,3.6,12.8
"Row2164",0.862,0.0,1016.9,2.1,10.0
"Row9526",0.7979,0.0,1023.7,0.0,8.9
"Row13980",0.5739,0.0,1013.9,2.6,23.3
"Row11029",0.6438,0.0,1019.6,8.2,15.6
"Row4523",0.6512,0.0,1009.8,4.1,18.9
"Row11241",0.7429,0.0,1014.9,,13.9
"Row6311",,0.0,,4.1,12.8
"Row5900",0.867,,1018.3,,15.0
"Row15111",0.6096,0.0,1015.2,9.3,20.6
"Row297",0.9305,2.0,,11.3,13.3
"Row14478",0.8996,0.0,1014.9,6.7,12.2
"Row16921",0.6542,,1026.1,3.1,8.3
"Row6871",0.8967,0.0,1016.3,,16.1
"Row8197",0.8343,1.3,1015.6,11.8,15.6
"Row4404",0.5699,0.0,1010.5,5.2,21.7
