"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Temperature (C)","Wind Speed (m/s)","Date and time"
"Row16470",0.6994,0.0,1018.0,4.4,2.1,"1994-11-18T06:00:00"
"Row16471",0.4866,0.0,1019.0,6.1,4.1,"1994-11-18T07:00:00"
"Row16472",0.4106,0.0,1019.6,6.7,6.7,"1994-11-18T08:00:00"
"Row16473",0.4171,0.0,1020.3,7.8,6.7,"1994-11-18T09:00:00"
"Row16474",0.4379,0.0,1021.0,8.3,12.4,"1994-11-18T10:00:00"
"Row16475",0.3871,0.0,1021.7,8.9,10.3,"1994-11-18T11:00:00"
"Row16476",0.3595,0.0,1021.7,10.0,7.7,"1994-11-18T12:00:00"
"Row16477",0.3894,0.0,1021.7,10.6,7.2,"1994-11-18T13:00:00"
"Row16478",0.3629,0.0,1021.7,11.1,6.7,"1994-11-18T14:00:00"
"Row16479",0.3629,0.0,1022.0,11.1,6.7,"1994-11-18T15:00:00"
"Row16480",0.3341,0.0,1022.4,11.1,8.2,"1994-11-18T16:00:00"
"Row16481",0.3938,0.0,1023.0,11.1,9.3,"1994-11-18T17:00:00"
"Row16482",0.4415,0.0,1023.0,10.6,9.3,"1994-11-18T18:00:00"
"Row16483",0.4238,0.0,1023.4,10.0,8.2,"1994-11-18T19:00:00"
"Row16484",0.3905,0.0,1023.7,10.0,8.2,"1994-11-18T20:00:00"
"Row16485",0.4412,0.0,1024.4,9.4,7.2,"1994-11-18T21:00:00"
"Row16486",0.4379,0.0,1024.7,8.3,4.1,"1994-11-18T22:00:00"
"Row16487",0.4752,0.0,1025.1,8.3,2.6,"1994-11-18T23:00:00"
"Row16488",0.453,0.0,1025.4,7.8,0.0,"1994-11-19T00:00:00"
"Row16489",0.4545,0.0,1025.4,8.3,4.6,"1994-11-19T01:00:00"
"Row16490",0.4545,0.0,1025.7,8.3,0.0,"1994-11-19T02:00:00"
"Row16491",0.6432,0.0,1025.7,5.6,0.0,"1994-11-19T03:00:00"
"Row16492",0.7631,0.0,1025.7,4.4,2.1,"1994-11-19T04:00:00"
"Row16493",0.7894,0.0,1026.1,3.3,2.1,"1994-11-19T05:00:00"
"Row16494",0.8245,0.0,1026.1,3.3,0.0,"1994-11-19T06:00:00"
"Row16495",0.7829,0.0,1026.8,2.8,1.5,"1994-11-19T07:00:00"
"Row16496",0.6994,0.0,1027.1,4.4,1.5,"1994-11-19T08:00:00"
"Row16497",0.5122,0.0,1027.4,7.2,0.0,"1994-11-19T09:00:00"
"Row16498",0.4364,0.0,1027.8,8.9,2.6,"1994-11-19T10:00:00"
"Row16499",0.3017,0.0,1027.8,10.0,2.1,"1994-11-19T11:00:00"
"Row16500",0.2475,0.0,1026.8,11.7,1.5,"1994-11-19T12:00:00"
"Row16501",0.2593,0.0,1026.1,11.7,2.1,"1994-11-19T13:00:00"
"Row16502",0.2608,0.0,1025.4,12.2,2.1,"1994-11-19T14:00:00"
"Row16503",0.2625,0.0,1025.4,12.8,1.5,"1994-11-19T15:00:00"
"Row16504",0.4645,0.0,1025.1,11.7,4.6,"1994-11-19T16:00:00"
"Row16505",0.5834,0.0,1025.1,10.0,5.2,"1994-11-19T17:00:00"
"Row16506",0.6792,0.0,1025.4,8.9,4.1,"1994-11-19T18:00:00"
"Row16507",0.7073,0.0,1025.4,8.3,3.1,"1994-11-19T19:00:00"
"Row16508",0.7907,0.0,1025.7,7.8,2.6,"1994-11-19T20:00:00"
"Row16509",0.789,0.0,1025.7,6.7,0.0,"1994-11-19T21:00:00"
"Row16510",0.8223,0.0,1026.1,6.1,1.5,"1994-11-19T22:00:00"
"Row16511",0.8513,0.0,1026.1,5.6,1.5,"1994-11-19T23:00:00"
"Row16512",0.8513,0.0,1026.8,5.6,1.5,"1994-11-20T00:00:00"
"Row16513",0.8513,0.0,1026.4,5.6,2.1,"1994-11-20T01:00:00"
"Row16514",0.8875,0.0,1026.4,5.0,0.0,"1994-11-20T02:00:00"
"Row16515",0.888,0.0,1026.4,5.6,1.5,"1994-11-20T03:00:00"
"Row16516",0.888,0.0,1026.1,5.6,1.5,"1994-11-20T04:00:00"
"Row16517",0.8885,0.0,1026.4,6.1,0.0,"1994-11-20T05:00:00"
"Row16518",0.9259,0.0,1026.1,5.0,0.0,"1994-11-20T06:00:00"
"Row16519",0.888,0.0,1026.1,5.6,0.0,"1994-11-20T07:00:00"
"Row16520",0.889,0.0,1026.1,6.7,0.0,"1994-11-20T08:00:00"
"Row16521",0.797,0.0,1026.4,8.3,0.0,"1994-11-20T09:00:00"
"Row16522",0.6339,0.0,1026.4,9.4,0.0,"1994-11-20T10:00:00"
"Row16523",0.6308,0.0,1026.1,10.0,0.0,"1994-11-20T11:00:00"
"Row16524",0.6567,0.0,1025.4,9.4,0.0,"1994-11-20T12:00:00"
"Row16525",0.6548,0.0,1024.7,10.6,2.1,"1994-11-20T13:00:00"
"Row16526",0.6548,0.0,1024.0,10.6,2.1,"1994-11-20T14:00:00"
"Row16527",0.7129,0.0,1023.7,11.1,2.1,"1994-11-20T15:00:00"
"Row16528",0.7151,0.0,1023.4,12.2,1.5,"1994-11-20T16:00:00"
"Row16529",0.8932,0.0,1023.0,11.7,5.2,"1994-11-20T17:00:00"
"Row16530",0.8932,0.0,1023.0,11.7,3.6,"1994-11-20T18:00:00"
"Row16531",0.9297,0.0,1023.0,11.7,5.2,"1994-11-20T19:00:00"
"Row16532",0.9293,0.0,1023.0,11.1,6.2,"1994-11-20T20:00:00"
"Row16533",0.8274,0.0,1023.4,10.0,5.2,"1994-11-20T21:00:00"
"Row16534",0.7714,0.0,1023.4,9.4,5.7,"1994-11-20T22:00:00"
"Row16535",0.7653,0.0,1023.4,8.9,4.1,"1994-11-20T23:00:00"
"Row16536",0.7339,0.0,1023.0,8.9,2.1,"1994-11-21T00:00:00"
"Row16537",0.7339,0.0,1016.7917365478716,8.9,2.1,"1994-11-21T01:00:00"
"Row16538",0.7339,0.0,1023.0,8.9,0.0,"1994-11-21T02:00:00"
"Row16539",0.7653,0.0,1022.7,8.9,0.0,"1994-11-21T03:00:00"
"Row16540",0.8245,0.0,1022.4,7.8,0.0,"1994-11-21T04:00:00"
"Row16541",0.8956,0.0,1022.7,7.2,0.0,"1994-11-21T05:00:00"
"Row16542",0.7979,0.0,1022.7,8.9,3.1,"1994-11-21T06:00:00"
"Row16543",0.826,0.0,1023.4,8.9,2.6,"1994-11-21T07:00:00"
"Row16544",0.7653,0.0,1024.0,8.9,5.7,"1994-11-21T08:00:00"
"Row16545",0.7986,0.0,1024.4,9.4,5.2,"1994-11-21T09:00:00"
"Row16546",0.7671,0.0,1025.1,10.0,4.6,"1994-11-21T10:00:00"
"Row16547",0.6887,0.0,1025.1,11.1,4.1,"1994-11-21T11:00:00"
"Row16548",0.5878,0.0,1024.7,11.7,3.6,"1994-11-21T12:00:00"
"Row16549",0.5468,0.0,1024.4,12.8,0.0,"1994-11-21T13:00:00"
"Row16550",0.5906,0.0,1023.7,12.8,0.0,"1994-11-21T14:00:00"
"Row16551",0.509,0.0,1023.4,13.9,0.0,"1994-11-21T15:00:00"
"Row16552",0.663,0.0,1023.4,12.2,3.6,"1994-11-21T16:00:00"
"Row16553",0.7681,0.0,1023.4,10.6,5.7,"1994-11-21T17:00:00"
"Row16554",0.7995,0.0,1024.4,10.0,5.2,"1994-11-21T18:00:00"
"Row16555",0.8323,0.0,1024.7,9.4,6.2,"1994-11-21T19:00:00"
"Row16556",0.8323,0.0,1024.7,9.4,4.1,"1994-11-21T20:00:00"
"Row16557",0.7986,0.0,1025.4,9.4,2.6,"1994-11-21T21:00:00"
"Row16558",0.889,0.0,1025.7,6.7,0.0,"1994-11-21T22:00:00"
"Row16559",0.889,0.0,1026.1,6.7,2.1,"1994-11-21T23:00:00"
"Row16560",0.9265,0.0,1026.4,6.1,0.0,"1994-11-22T00:00:00"
"Row16561",0.9198,0.0,1026.8,5.6,1.5,"1994-11-22T01:00:00"
"Row16562",0.9591,0.0,1027.1,5.6,0.0,"1994-11-22T02:00:00"
"Row16563",0.9591,0.0,1027.1,5.6,0.0,"1994-11-22T03:00:00"
"Row16564",0.9589,0.0,1027.4,5.0,0.0,"1994-11-22T04:00:00"
"Row16565",0.9589,0.0,1027.4,5.0,2.1,"1994-11-22T05:00:00"
"Row16566",0.9589,0.0,1027.4,5.0,3.1,"1994-11-22T06:00:00"
"Row16567",0.7911,0.0,1028.1,4.4,3.1,"1994-11-22T07:00:00"
"Row16568",0.6228,0.0,1028.8,6.7,2.1,"1994-11-22T08:00:00"
"Row16569",0.5362,0.0,1029.5,8.9,2.1,"1994-11-22T09:00:00"
"Row16570",0.4071,0.0,1029.5,10.6,3.1,"1994-11-22T10:00:00"
"Row16571",0.4224,0.0,1029.1,10.6,3.6,"1994-11-22T11:00:00"
"Row16572",0.362,0.0,1028.4,11.7,1.5,"1994-11-22T12:00:00"
"Row16573",0.3662,0.0,1027.4,12.2,2.6,"1994-11-22T13:00:00"
"Row16574",0.3368,0.0,1026.8,12.8,2.1,"1994-11-22T14:00:00"
"Row16575",0.3278,0.0,1026.4,13.9,0.0,"1994-11-22T15:00:00"
"Row16576",0.3401,0.0,1026.4,13.9,0.0,"1994-11-22T16:00:00"
"Row16577",0.5028,0.0,1016.7917365478716,11.7,0.0,"1994-11-22T17:00:00"
"Row16578",0.4303,0.0,1016.7917365478716,12.2,0.0,"1994-11-22T18:00:00"
"Row16579",0.6548,0.0,1026.8,10.6,0.0,"1994-11-22T19:00:00"
"Row16580",0.7107,0.0,1027.1,10.0,1.5,"1994-11-22T20:00:00"
"Row16581",0.7986,0.0,1027.1,9.4,3.1,"1994-11-22T21:00:00"
"Row16582",0.7954,0.0,1027.4,7.2,0.0,"1994-11-22T22:00:00"
"Row16583",0.8525,0.0,1027.8,6.7,0.0,"1994-11-22T23:00:00"
"Row16584",0.8231,0.0,1027.8,6.7,1.5,"1994-11-23T00:00:00"
"Row16585",0.789,0.0,1027.4,6.7,0.0,"1994-11-23T01:00:00"
"Row16586",0.888,0.0,1027.4,5.6,0.0,"1994-11-23T02:00:00"
"Row16587",0.8885,0.0,1027.1,6.1,2.1,"1994-11-23T03:00:00"
"Row16588",0.9255,0.0,1027.1,4.4,0.0,"1994-11-23T04:00:00"
"Row16589",0.8513,0.0,1016.7917365478716,5.6,0.0,"1994-11-23T05:00:00"
"Row16590",0.8513,0.0,1026.8,5.6,2.1,"1994-11-23T06:00:00"
"Row16591",0.9255,0.0,1027.1,4.4,2.1,"1994-11-23T07:00:00"
"Row16592",0.8223,0.0,1027.4,6.1,2.6,"1994-11-23T08:00:00"
"Row16593",0.7339,0.0,1027.8,8.9,0.0,"1994-11-23T09:00:00"
"Row16594",0.7096,0.0,1027.8,9.4,3.6,"1994-11-23T10:00:00"
"Row16595",0.6116,0.0,1027.8,11.1,0.0,"1994-11-23T11:00:00"
"Row16596",0.4865,0.0,1026.4,12.2,1.5,"1994-11-23T12:00:00"
"Row16597",0.4677,0.0,1025.7,12.8,0.0,"1994-11-23T13:00:00"
"Row16598",0.5059,0.0,1024.7,12.8,2.6,"1994-11-23T14:00:00"
"Row16599",0.4354,0.0,1024.4,13.9,0.0,"1994-11-23T15:00:00"
"Row16600",0.4677,0.0,1023.7,12.8,0.0,"1994-11-23T16:00:00"
"Row16601",0.466,0.0,1024.0,12.2,0.0,"1994-11-23T17:00:00"
"Row16602",0.5028,0.0,1024.0,11.7,0.0,"1994-11-23T18:00:00"
"Row16603",0.741,0.0,1024.0,10.0,0.0,"1994-11-23T19:00:00"
"Row16604",0.6322,0.0,1024.0,10.6,1.5,"1994-11-23T20:00:00"
"Row16605",0.6816,0.0,1023.7,10.0,1.5,"1994-11-23T21:00:00"
"Row16606",0.6556,0.0,1023.7,8.9,1.5,"1994-11-23T22:00:00"
"Row16607",0.7063,0.0,1023.7,7.8,0.0,"1994-11-23T23:00:00"
"Row16608",0.7616,0.0,1023.7,6.7,0.0,"1994-11-24T00:00:00"
"Row16609",0.8238,0.0,1023.4,7.2,0.0,"1994-11-24T01:00:00"
"Row16610",0.8956,0.0,1023.4,7.2,0.0,"1994-11-24T02:00:00"
"Row16611",0.9269,0.0,1022.4,6.7,1.5,"1994-11-24T03:00:00"
"Row16612",0.859,0.0,1022.4,7.2,0.0,"1994-11-24T04:00:00"
"Row16613",0.9265,0.0,1022.0,6.1,2.1,"1994-11-24T05:00:00"
"Row16614",0.889,0.0,1021.7,6.7,0.0,"1994-11-24T06:00:00"
"Row16615",0.889,0.0,1016.7917365478716,6.7,2.1,"1994-11-24T07:00:00"
"Row16616",0.9272,0.0,1022.4,7.2,0.0,"1994-11-24T08:00:00"
"Row16617",0.8323,0.0,1022.4,9.4,0.0,"1994-11-24T09:00:00"
"Row16618",0.7995,0.0,1022.4,10.0,0.0,"1994-11-24T10:00:00"
"Row16619",0.7995,0.0,1022.4,10.0,1.5,"1994-11-24T11:00:00"
"Row16620",0.7681,0.0,1021.0,10.6,2.1,"1994-11-24T12:00:00"
"Row16621",0.7141,0.0,1020.3,11.7,2.1,"1994-11-24T13:00:00"
"Row16622",0.743,0.0,1016.7917365478716,11.1,3.1,"1994-11-24T14:00:00"
"Row16623",0.7151,0.0,1019.0,12.2,2.1,"1994-11-24T15:00:00"
"Row16624",0.6875,0.0,1018.3,12.8,3.6,"1994-11-24T16:00:00"
"Row16625",0.5959,0.0,1017.6,13.3,3.6,"1994-11-24T17:00:00"
"Row16626",0.5906,0.0,1017.6,12.8,3.6,"1994-11-24T18:00:00"
"Row16627",0.3833,0.0,1017.3,13.3,4.6,"1994-11-24T19:00:00"
"Row16628",0.5241,0.0,1016.9,12.8,3.1,"1994-11-24T20:00:00"
"Row16629",0.5468,0.0,1015.9,12.8,5.7,"1994-11-24T21:00:00"
"Row16630",0.741,0.3,1015.2,12.8,5.7,"1994-11-24T22:00:00"
"Row16631",0.8932,4.8,1014.6,11.7,10.3,"1994-11-24T23:00:00"
"Row16632",0.9303,1.3,1014.9,12.8,9.3,"1994-11-25T00:00:00"
"Row16633",0.8941,1.5,1014.2,12.8,7.7,"1994-11-25T01:00:00"
"Row16634",0.8941,0.8,1014.2,12.8,6.2,"1994-11-25T02:00:00"
"Row16635",0.9606,3.0,1014.9,10.0,5.7,"1994-11-25T03:00:00"
"Row16636",0.9228,1.0,1015.2,10.6,7.7,"1994-11-25T04:00:00"
"Row16637",0.8923,0.0,1015.2,10.6,6.2,"1994-11-25T05:00:00"
"Row16638",0.8288,0.0,1015.6,11.1,7.2,"1994-11-25T06:00:00"
"Row16639",0.8631,0.0,1015.9,11.1,7.7,"1994-11-25T07:00:00"
"Row16640",0.8274,1.3,1016.6,10.0,6.2,"1994-11-25T08:00:00"
"Row16641",0.7699,0.0,1017.6,11.7,7.2,"1994-11-25T09:00:00"
"Row16642",0.862,0.5,1018.3,10.0,7.2,"1994-11-25T10:00:00"
"Row16643",0.745,0.0,1018.6,12.2,9.8,"1994-11-25T11:00:00"
"Row16644",0.745,1.0,1018.6,12.2,7.7,"1994-11-25T12:00:00"
"Row16645",0.7141,0.5,1018.3,11.7,8.8,"1994-11-25T13:00:00"
"Row16646",0.6909,0.0,1018.3,12.2,5.7,"1994-11-25T14:00:00"
"Row16647",0.8274,0.8,1018.6,10.0,6.2,"1994-11-25T15:00:00"
"Row16648",0.7714,0.0,1019.3,9.4,6.2,"1994-11-25T16:00:00"
"Row16649",0.7986,0.0,1018.6,9.4,4.6,"1994-11-25T17:00:00"
"Row16650",0.826,0.0,1018.3,8.9,5.2,"1994-11-25T18:00:00"
"Row16651",0.8309,0.5,1018.3,8.3,3.6,"1994-11-25T19:00:00"
"Row16652",0.8602,0.0,1018.0,8.3,6.2,"1994-11-25T20:00:00"
"Row16653",0.8309,0.0,1018.0,8.3,6.2,"1994-11-25T21:00:00"
"Row16654",0.8309,0.3,1017.3,8.3,6.7,"1994-11-25T22:00:00"
"Row16655",0.8597,1.8,1017.3,7.8,7.7,"1994-11-25T23:00:00"
"Row16656",0.8956,0.5,1016.9,7.2,3.1,"1994-11-26T00:00:00"
"Row16657",0.859,1.0,1016.6,7.2,5.2,"1994-11-26T01:00:00"
"Row16658",0.8238,0.5,1017.3,7.2,8.2,"1994-11-26T02:00:00"
"Row16659",0.7907,0.0,1018.0,7.8,5.7,"1994-11-26T03:00:00"
"Row16660",0.7937,0.5,1018.6,6.1,6.2,"1994-11-26T04:00:00"
"Row16661",0.789,0.0,1019.3,6.7,7.2,"1994-11-26T05:00:00"
"Row16662",0.8223,0.0,1020.0,6.1,6.2,"1994-11-26T06:00:00"
"Row16663",0.7297,0.0,1021.0,6.7,6.7,"1994-11-26T07:00:00"
"Row16664",0.7297,0.0,1022.4,6.7,8.8,"1994-11-26T08:00:00"
"Row16665",0.6768,0.0,1023.7,7.8,8.8,"1994-11-26T09:00:00"
"Row16666",0.6061,0.0,1024.4,8.9,4.1,"1994-11-26T10:00:00"
"Row16667",0.5834,0.0,1025.1,10.0,4.6,"1994-11-26T11:00:00"
"Row16668",0.6074,0.0,1025.4,9.4,3.6,"1994-11-26T12:00:00"
"Row16669",0.6089,0.0,1025.4,10.0,2.6,"1994-11-26T13:00:00"
"Row16670",0.606,0.0,1025.4,10.6,2.1,"1994-11-26T14:00:00"
"Row16671",0.518,0.0,1025.4,10.6,6.2,"1994-11-26T15:00:00"
"Row16672",0.5834,0.0,1026.1,10.0,5.7,"1994-11-26T16:00:00"
"Row16673",0.6282,0.0,1025.7,8.9,7.2,"1994-11-26T17:00:00"
"Row16674",0.6827,0.0,1026.4,8.3,6.2,"1994-11-26T18:00:00"
"Row16675",0.6827,0.0,1026.8,8.3,6.7,"1994-11-26T19:00:00"
"Row16676",0.7063,0.0,1026.8,7.8,5.2,"1994-11-26T20:00:00"
"Row16677",0.7634,0.0,1027.4,7.8,5.7,"1994-11-26T21:00:00"
"Row16678",0.7634,0.0,1028.1,7.8,5.2,"1994-11-26T22:00:00"
"Row16679",0.7634,0.0,1028.1,7.8,3.6,"1994-11-26T23:00:00"
"Row16680",0.7634,0.0,1028.1,7.8,3.6,"1994-11-27T00:00:00"
"Row16681",0.859,0.0,1028.1,7.2,2.1,"1994-11-27T01:00:00"
"Row16682",0.859,0.0,1028.1,7.2,2.1,"1994-11-27T02:00:00"
"Row16683",0.8245,0.0,1028.1,7.8,2.6,"1994-11-27T03:00:00"
"Row16684",0.8245,0.0,1027.8,7.8,3.1,"1994-11-27T04:00:00"
"Row16685",0.8245,0.0,1027.8,7.8,2.1,"1994-11-27T05:00:00"
"Row16686",0.7634,0.0,1027.4,7.8,4.1,"1994-11-27T06:00:00"
"Row16687",0.7359,0.0,1027.4,7.2,4.1,"1994-11-27T07:00:00"
"Row16688",0.7063,0.0,1027.4,7.8,5.7,"1994-11-27T08:00:00"
"Row16689",0.6827,0.0,1027.1,8.3,4.6,"1994-11-27T09:00:00"
"Row16690",0.6851,0.0,1027.1,9.4,5.2,"1994-11-27T10:00:00"
"Row16691",0.7399,0.3,1026.8,9.4,5.2,"1994-11-27T11:00:00"
"Row16692",0.7671,0.0,1026.1,10.0,4.1,"1994-11-27T12:00:00"
"Row16693",0.8323,0.0,1025.4,9.4,6.2,"1994-11-27T13:00:00"
"Row16694",0.7995,0.0,1024.4,10.0,5.7,"1994-11-27T14:00:00"
"Row16695",0.8614,0.5,1023.7,9.4,5.2,"1994-11-27T15:00:00"
"Row16696",0.7995,0.0,1024.4,10.0,5.2,"1994-11-27T16:00:00"
"Row16697",0.8909,0.3,1024.7,8.9,5.2,"1994-11-27T17:00:00"
"Row16698",0.9666,0.0,1025.1,8.3,4.1,"1994-11-27T18:00:00"
"Row16699",0.9281,0.0,1025.4,8.9,4.1,"1994-11-27T19:00:00"
"Row16700",1.0,0.5,1025.4,7.8,2.6,"1994-11-27T20:00:00"
"Row16701",1.0,0.0,1026.1,8.3,3.1,"1994-11-27T21:00:00"
"Row16702",1.0,0.3,1026.4,8.3,4.6,"1994-11-27T22:00:00"
"Row16703",1.0,0.0,1026.4,7.8,4.6,"1994-11-27T23:00:00"
"Row16704",0.9599,0.0,1026.8,7.8,5.2,"1994-11-28T00:00:00"
"Row16705",0.9275,0.0,1026.8,7.8,6.2,"1994-11-28T01:00:00"
"Row16706",0.8899,0.0,1027.4,7.8,5.2,"1994-11-28T02:00:00"
"Row16707",0.8899,0.0,1027.8,7.8,5.2,"1994-11-28T03:00:00"
"Row16708",0.8597,0.0,1027.4,7.8,7.2,"1994-11-28T04:00:00"
"Row16709",0.8597,0.0,1027.4,7.8,5.2,"1994-11-28T05:00:00"
"Row16710",0.8245,0.0,1027.4,7.8,4.1,"1994-11-28T06:00:00"
"Row16711",0.8238,0.0,1027.8,7.2,5.7,"1994-11-28T07:00:00"
"Row16712",0.8245,0.0,1028.1,7.8,4.1,"1994-11-28T08:00:00"
"Row16713",0.7643,0.0,1028.4,8.3,4.6,"1994-11-28T09:00:00"
"Row16714",0.7339,0.0,1028.8,8.9,4.1,"1994-11-28T10:00:00"
"Row16715",0.6851,0.0,1028.8,9.4,2.6,"1994-11-28T11:00:00"
"Row16716",0.6816,0.0,1027.8,10.0,1.5,"1994-11-28T12:00:00"
"Row16717",0.6548,0.0,1027.1,10.6,2.6,"1994-11-28T13:00:00"
"Row16718",0.6334,0.0,1026.4,11.1,2.1,"1994-11-28T14:00:00"
"Row16719",0.6548,0.0,1026.1,10.6,2.1,"1994-11-28T15:00:00"
"Row16720",0.6116,0.0,1026.1,11.1,0.0,"1994-11-28T16:00:00"
"Row16721",0.6581,0.0,1025.7,10.0,0.0,"1994-11-28T17:00:00"
"Row16722",0.7399,0.0,1025.7,9.4,2.1,"1994-11-28T18:00:00"
"Row16723",0.7643,0.0,1025.7,8.3,1.5,"1994-11-28T19:00:00"
"Row16724",0.797,0.0,1026.1,8.3,2.6,"1994-11-28T20:00:00"
"Row16725",0.8238,0.0,1026.4,7.2,2.1,"1994-11-28T21:00:00"
"Row16726",0.8245,0.0,1026.8,7.8,0.0,"1994-11-28T22:00:00"
"Row16727",0.8885,0.0,1026.8,6.1,0.0,"1994-11-28T23:00:00"
"Row16728",0.888,0.0,1026.8,5.6,0.0,"1994-11-29T00:00:00"
"Row16729",0.888,0.0,1026.8,5.6,1.5,"1994-11-29T01:00:00"
"Row16730",0.9255,0.0,1026.8,4.4,2.1,"1994-11-29T02:00:00"
"Row16731",0.9655,0.0,1026.8,4.4,2.6,"1994-11-29T03:00:00"
"Row16732",0.9589,0.0,1026.4,5.0,0.0,"1994-11-29T04:00:00"
"Row16733",0.9589,0.0,1026.8,5.0,2.1,"1994-11-29T05:00:00"
"Row16734",0.9595,0.0,1026.8,6.7,4.1,"1994-11-29T06:00:00"
"Row16735",0.9591,0.0,1027.1,5.6,1.5,"1994-11-29T07:00:00"
"Row16736",0.8956,0.0,1027.8,7.2,2.6,"1994-11-29T08:00:00"
"Row16737",0.7979,0.0,1028.1,8.9,1.5,"1994-11-29T09:00:00"
"Row16738",0.7339,0.0,1028.4,8.9,1.5,"1994-11-29T10:00:00"
"Row16739",0.7714,0.0,1028.1,9.4,2.1,"1994-11-29T11:00:00"
"Row16740",0.6548,0.0,1027.4,10.6,1.5,"1994-11-29T12:00:00"
"Row16741",0.6348,0.0,1027.1,11.7,1.5,"1994-11-29T13:00:00"
"Row16742",0.6157,0.0,1026.4,12.8,1.5,"1994-11-29T14:00:00"
"Row16743",0.6157,0.0,1026.1,12.8,0.0,"1994-11-29T15:00:00"
"Row16744",0.6157,0.0,1026.1,12.8,1.5,"1994-11-29T16:00:00"
"Row16745",0.6157,0.0,1025.7,12.8,2.1,"1994-11-29T17:00:00"
"Row16746",0.7965,0.0,1025.7,11.7,5.7,"1994-11-29T18:00:00"
"Row16747",0.743,0.0,1026.1,11.1,4.1,"1994-11-29T19:00:00"
"Row16748",0.7949,0.0,1026.1,10.6,5.7,"1994-11-29T20:00:00"
"Row16749",0.737,0.0,1026.4,10.6,4.1,"1994-11-29T21:00:00"
"Row16750",0.737,0.0,1026.4,10.6,3.1,"1994-11-29T22:00:00"
"Row16751",0.7671,0.0,1026.4,10.0,2.1,"1994-11-29T23:00:00"
"Row16752",0.5834,0.0,1026.1,10.0,3.6,"1994-11-30T00:00:00"
"Row16753",0.826,0.0,1025.7,8.9,0.0,"1994-11-30T01:00:00"
"Row16754",0.797,0.0,1025.4,8.3,2.6,"1994-11-30T02:00:00"
"Row16755",0.7379,0.0,1024.7,8.3,4.6,"1994-11-30T03:00:00"
"Row16756",0.7634,0.0,1024.4,7.8,2.6,"1994-11-30T04:00:00"
"Row16757",0.7379,0.0,1024.4,8.3,2.1,"1994-11-30T05:00:00"
"Row16758",0.7379,0.0,1024.4,8.3,0.0,"1994-11-30T06:00:00"
"Row16759",0.797,0.0,1024.7,8.3,0.0,"1994-11-30T07:00:00"
"Row16760",0.8323,0.0,1025.4,9.4,0.0,"1994-11-30T08:00:00"
"Row16761",0.7671,0.0,1025.7,10.0,3.1,"1994-11-30T09:00:00"
"Row16762",0.6348,0.0,1025.7,11.7,2.1,"1994-11-30T10:00:00"
"Row16763",0.6157,0.0,1024.7,12.8,2.1,"1994-11-30T11:00:00"
"Row16764",0.5731,0.0,1023.4,13.9,2.1,"1994-11-30T12:00:00"
"Row16765",0.4928,0.0,1022.4,14.4,3.1,"1994-11-30T13:00:00"
"Row16766",0.4373,0.0,1021.0,15.6,3.6,"1994-11-30T14:00:00"
"Row16767",0.5338,0.0,1020.3,15.0,2.1,"1994-11-30T15:00:00"
"Row16768",0.5731,0.0,1020.3,13.9,1.5,"1994-11-30T16:00:00"
"Row16769",0.5933,0.0,1020.0,13.9,0.0,"1994-11-30T17:00:00"
"Row16770",0.6654,0.0,1019.6,13.3,2.1,"1994-11-30T18:00:00"
"Row16771",0.5497,0.0,1020.3,13.9,3.1,"1994-11-30T19:00:00"
"Row16772",0.5716,0.0,1020.0,13.3,1.5,"1994-11-30T20:00:00"
"Row16773",0.5687,0.0,1020.0,12.2,2.6,"1994-11-30T21:00:00"
"Row16774",0.589,0.0,1020.3,12.2,0.0,"1994-11-30T22:00:00"
"Row16775",0.8631,0.0,1019.6,11.1,3.1,"1994-11-30T23:00:00"
"Row16776",0.7119,0.0,1019.6,10.6,0.0,"1994-12-01T00:00:00"
"Row16777",0.6828,0.0,1016.3,10.6,2.1,"1994-12-01T01:00:00"
"Row16778",0.741,0.0,1019.3,10.0,2.1,"1994-12-01T02:00:00"
"Row16779",0.8614,0.0,1018.6,9.4,0.0,"1994-12-01T03:00:00"
"Row16780",0.7986,0.0,1018.3,9.4,0.0,"1994-12-01T04:00:00"
"Row16781",0.8608,0.0,1018.3,8.9,0.0,"1994-12-01T05:00:00"
"Row16782",0.8608,0.0,1018.3,8.9,2.1,"1994-12-01T06:00:00"
"Row16783",0.9281,0.0,1018.6,8.9,0.0,"1994-12-01T07:00:00"
"Row16784",0.7986,0.0,1019.0,9.4,0.0,"1994-12-01T08:00:00"
"Row16785",0.7689,0.0,1019.0,11.1,4.1,"1994-12-01T09:00:00"
"Row16786",0.6875,0.0,1019.3,12.8,2.1,"1994-12-01T10:00:00"
"Row16787",0.7183,0.0,1019.0,13.9,2.1,"1994-12-01T11:00:00"
"Row16788",0.6438,0.0,1018.0,15.6,3.1,"1994-12-01T12:00:00"
"Row16789",0.7193,0.0,1016.6,14.4,4.1,"1994-12-01T13:00:00"
"Row16790",0.7488,0.0,1016.9,14.4,5.2,"1994-12-01T14:00:00"
"Row16791",0.8057,0.0,1016.9,14.4,7.2,"1994-12-01T15:00:00"
"Row16792",0.8322,0.0,1016.6,13.9,5.2,"1994-12-01T16:00:00"
"Row16793",0.8653,0.0,1016.6,13.3,4.6,"1994-12-01T17:00:00"
